"iid","match","pid","decision","decision_count","like","like_total","gender","attr_self","sinc_self","fun_self","intel_self","amb_self","attr","sinc","intel","fun","amb","shar","goal","first_round","last_round","same_field","same_origin"
151,0,164,"0",2,7,14,"0",9,10,10,10,8,6,8,8,5,7,8,4,"0","0","0","0"
151,0,165,"0",2,4,10,"0",9,10,10,10,8,8,5,5,4,6,5,4,"0","0","1","0"
151,0,167,"0",2,3,10,"0",9,10,10,10,8,6,3,6,5,4,7,4,"0","0","0","0"
151,0,168,"0",2,4,12,"0",9,10,10,10,8,6,3,7,4,5,4,4,"0","0","0","0"
151,0,170,"0",2,4,11,"0",9,10,10,10,8,3,8,8,3,7,2,4,"1","0","0","0"
151,0,172,"0",2,7,13,"0",9,10,10,10,8,7,8,7,6,7,8,4,"0","0","0","0"
151,1,173,"1",2,9,17,"0",9,10,10,10,8,8,7,8,9,6,10,4,"0","0","0","0"
152,0,158,"0",3,6,14,"0",7,9,8,10,8,6,7,7,6,8,6,2,"0","0","0","0"
152,0,160,"0",3,6,11,"0",7,9,8,10,8,6,8,7,7,7,4,2,"0","0","0","0"
152,0,161,"1",3,8,14,"0",7,9,8,10,8,8,8,8,8,9,9,2,"0","0","0","0"
152,1,165,"1",3,9,16,"0",7,9,8,10,8,8,8,7,8,8,9,2,"1","0","1","0"
152,0,168,"0",3,6,13,"0",7,9,8,10,8,4,7,7,6,7,5,2,"0","0","0","0"
152,0,169,"1",3,8,16,"0",7,9,8,10,8,8,9,9,8,8,6,2,"0","0","0","0"
152,0,173,"0",3,7,12,"0",7,9,8,10,8,5,8,8,6,7,7,2,"0","0","0","0"
153,0,162,"1",2,5,9,"0",7,7,6,7,6,5,5,7,6,7,6,3,"0","0","0","0"
153,1,163,"1",2,8,16,"0",7,7,6,7,6,8,8,8,8,6,7,3,"1","0","0","0"
154,0,158,"0",7,5,13,"0",8,9,9,9,9,5,8,10,5,8,7,0,"0","0","0","0"
154,0,159,"0",7,7,14,"0",8,9,9,9,9,6,8,9,8,9,5,0,"0","0","0","0"
154,0,160,"0",7,8,15,"0",8,9,9,9,9,9,9,9,9,9,9,0,"0","0","1","0"
154,1,161,"1",7,8,16,"0",8,9,9,9,9,10,8,9,9,8,6,0,"0","0","0","0"
154,0,162,"0",7,5,9,"0",8,9,9,9,9,5,8,8,7,7,2,0,"0","0","0","0"
154,1,163,"1",7,8,15,"0",8,9,9,9,9,9,9,8,9,8,6,0,"0","0","0","0"
154,0,164,"0",7,7,13,"0",8,9,9,9,9,7,9,9,9,7,5,0,"0","0","0","0"
154,0,165,"0",7,5,10,"0",8,9,9,9,9,7,9,7,5,5,4,0,"0","0","0","0"
154,1,166,"1",7,8,15,"0",8,9,9,9,9,9,9,9,9,9,7,0,"0","0","1","0"
154,0,167,"0",7,8,14,"0",8,9,9,9,9,8,8,8,8,8,8,0,"0","0","0","0"
154,0,168,"0",7,5,14,"0",8,9,9,9,9,5,9,7,5,7,5,0,"1","0","0","0"
154,1,169,"1",7,8,18,"0",8,9,9,9,9,9,9,9,9,8,9,0,"0","0","0","0"
154,0,170,"0",7,6,12,"0",8,9,9,9,9,6,10,10,5,9,6,0,"0","0","0","0"
154,1,171,"1",7,8,16,"0",8,9,9,9,9,8,9,9,8,8,8,0,"0","0","1","0"
154,1,172,"1",7,8,14,"0",8,9,9,9,9,9,10,10,10,10,8,0,"0","0","1","0"
154,1,173,"1",7,8,15,"0",8,9,9,9,9,9,9,10,9,9,7,0,"0","1","0","0"
155,0,158,"0",2,2,11,"0",7,10,6,8,9,2,6,7,2,7,2,3,"0","0","0","0"
155,0,159,"0",2,1,8,"0",7,10,6,8,9,1,4,6,3,6,2,3,"0","0","0","0"
155,0,160,"0",2,6,12,"0",7,10,6,8,9,7,7,6,7,6,6,3,"0","0","1","0"
155,1,161,"1",2,7,14,"0",7,10,6,8,9,8,7,7,8,7,5,3,"0","0","0","0"
155,0,162,"0",2,3,7,"0",7,10,6,8,9,2,4,6,4,6,3,3,"0","0","0","0"
155,0,163,"0",2,6,13,"0",7,10,6,8,9,6,7,6,6,5,7,3,"0","0","0","0"
155,0,164,"0",2,8,15,"0",7,10,6,8,9,6,8,7,7,8,8,3,"0","0","0","0"
155,0,165,"0",2,5,11,"0",7,10,6,8,9,7,6,5,6,4,5,3,"0","0","0","0"
155,0,166,"0",2,5,12,"0",7,10,6,8,9,8,7,7,6,6,5,3,"0","0","1","0"
155,0,167,"0",2,4,10,"0",7,10,6,8,9,5,5,6,6,6,3,3,"0","0","0","0"
155,0,168,"0",2,4,11,"0",7,10,6,8,9,3,6,4,6,6,3,3,"0","0","0","0"
155,0,169,"1",2,8,16,"0",7,10,6,8,9,8,8,8,7,8,6,3,"1","0","0","0"
155,0,170,"0",2,8,14,"0",7,10,6,8,9,2,8,8,3,8,6,3,"0","1","0","0"
155,0,171,"0",2,5,13,"0",7,10,6,8,9,4,7,7,4,8,5,3,"0","0","1","0"
155,0,172,"0",2,6,11,"0",7,10,6,8,9,5,8,8,6,7,7,3,"0","0","1","0"
155,0,173,"0",2,5,11,"0",7,10,6,8,9,3,8,8,4,8,6,3,"0","0","0","0"
156,0,158,"0",6,3,11,"0",8,10,10,9,10,4,7,10,3,10,3,3,"0","0","0","0"
156,0,159,"0",6,3,8,"0",8,10,10,9,10,3,10,10,6,10,3,3,"0","1","0","0"
156,1,160,"1",6,8,16,"0",8,10,10,9,10,7,10,10,9,10,10,3,"0","0","1","0"
156,0,161,"1",6,8,13,"0",8,10,10,9,10,8,9,10,7,9,5,3,"1","0","0","0"
156,0,162,"0",6,4,10,"0",8,10,10,9,10,7,6,10,3,8,10,3,"0","0","0","0"
156,1,163,"1",6,7,15,"0",8,10,10,9,10,6,9,10,7,10,8,3,"0","0","0","0"
156,0,164,"0",6,6,13,"0",8,10,10,9,10,7,9,10,6,10,6,3,"0","0","0","0"
156,0,165,"0",6,5,11,"0",8,10,10,9,10,8,5,10,7,8,6,3,"0","0","0","0"
156,0,166,"0",6,7,14,"0",8,10,10,9,10,7,6,10,9,10,6,3,"0","0","1","0"
156,0,167,"0",6,6,12,"0",8,10,10,9,10,6,9,10,6,9,4,3,"0","0","0","0"
156,0,168,"0",6,7,13,"0",8,10,10,9,10,6,9,10,9,10,5,3,"0","0","0","0"
156,0,169,"1",6,9,17,"0",8,10,10,9,10,7,9,10,8,9,10,3,"0","0","0","0"
156,0,170,"0",6,3,9,"0",8,10,10,9,10,4,8,10,3,10,8,3,"0","0","0","0"
156,0,171,"0",6,2,8,"0",8,10,10,9,10,5,8,10,2,9,2,3,"0","0","1","0"
156,1,172,"1",6,8,15,"0",8,10,10,9,10,5,9,10,8,10,7,3,"0","0","1","0"
156,1,173,"1",6,8,14,"0",8,10,10,9,10,6,9,10,9,9,7,3,"0","0","0","0"
157,0,158,"0",2,1,8,"0",7,8,9,8,9,2,3,3,2,3,1,2,"0","0","0","0"
157,0,159,"0",2,3,8,"0",7,8,9,8,9,2,6,6,6,5,4,2,"0","0","0","0"
157,0,160,"0",2,7,15,"0",7,8,9,8,9,7,6,7,10,9,8,2,"0","0","1","0"
157,0,161,"1",2,6,12,"0",7,8,9,8,9,7,7,6,7,6,7,2,"0","0","0","0"
157,0,162,"0",2,1,6,"0",7,8,9,8,9,3,5,7,2,5,2,2,"0","0","0","0"
157,0,163,"0",2,3,8,"0",7,8,9,8,9,5,7,6,5,5,4,2,"0","0","0","0"
157,0,164,"0",2,6,14,"0",7,8,9,8,9,5,6,6,7,7,6,2,"0","0","0","0"
157,0,165,"0",2,4,11,"0",7,8,9,8,9,6,7,7,4,5,4,2,"0","0","0","0"
157,0,166,"0",2,7,15,"0",7,8,9,8,9,6,7,7,7,7,6,2,"0","0","1","0"
157,0,167,"0",2,3,9,"0",7,8,9,8,9,4,5,5,6,3,4,2,"0","0","0","0"
157,0,168,"0",2,2,11,"0",7,8,9,8,9,2,8,8,7,6,7,2,"0","0","0","0"
157,1,169,"1",2,7,16,"0",7,8,9,8,9,8,7,7,8,7,8,2,"0","0","0","0"
157,0,170,"0",2,3,8,"0",7,8,9,8,9,3,6,7,4,5,3,2,"0","0","0","0"
157,0,171,"0",2,6,15,"0",7,8,9,8,9,5,7,7,6,7,5,2,"0","1","1","0"
157,0,172,"0",2,6,14,"0",7,8,9,8,9,7,7,7,8,7,7,2,"0","0","1","0"
157,0,173,"0",2,3,10,"0",7,8,9,8,9,5,6,5,6,5,6,2,"1","0","0","0"
158,0,142,"1",16,9,13,"1",7,9,7,9,6,10,8,8,7,7,5,5,"1","0","0","0"
158,0,143,"1",16,7,12,"1",7,9,7,9,6,6,8,9,6,8,7,5,"0","0","0","0"
158,0,144,"1",16,9,13,"1",7,9,7,9,6,9,9,9,7,7,8,5,"0","0","1","0"
158,0,145,"1",16,9,17,"1",7,9,7,9,6,9,8,9,7,7,8,5,"0","0","1","0"
158,0,146,"1",16,9,13,"1",7,9,7,9,6,8,9,8,7,7,8,5,"0","0","0","0"
158,0,147,"1",16,8,13,"1",7,9,7,9,6,9,7,7,9,8,6,5,"0","0","0","0"
158,0,148,"1",16,8,9,"1",7,9,7,9,6,9,8,8,7,7,7,5,"0","0","0","0"
158,0,149,"1",16,8,13,"1",7,9,7,9,6,9,9,9,8,7,6,5,"0","0","0","0"
158,0,150,"1",16,9,14,"1",7,9,7,9,6,10,8,9,7,7,7,5,"0","1","0","0"
158,0,151,"1",16,9,11,"1",7,9,7,9,6,10,8,8,9,7,6,5,"0","0","0","0"
158,0,152,"1",16,8,14,"1",7,9,7,9,6,9,9,8,7,7,6,5,"0","0","0","0"
158,0,153,"1",16,7,12,"1",7,9,7,9,6,7,9,8,6,7,6,5,"0","0","0","0"
158,0,154,"1",16,8,13,"1",7,9,7,9,6,9,9,7,8,7,6,5,"0","0","0","0"
158,0,155,"1",16,9,11,"1",7,9,7,9,6,10,9,9,8,7,7,5,"0","0","0","0"
158,0,156,"1",16,8,11,"1",7,9,7,9,6,9,8,8,8,7,6,5,"0","0","0","0"
158,0,157,"1",16,7,8,"1",7,9,7,9,6,9,8,8,7,6,5,5,"0","0","0","0"
159,0,143,"0",6,5,10,"1",5,9,8,9,7,5,7,7,5,4,4,2,"0","0","0","0"
159,0,144,"1",6,9,13,"1",5,9,8,9,7,8,8,8,8,7,9,2,"0","0","1","0"
159,0,145,"1",6,8,16,"1",5,9,8,9,7,8,8,8,7,7,9,2,"0","0","1","0"
159,0,147,"0",6,5,10,"1",5,9,8,9,7,6,6,6,6,6,3,2,"0","0","0","0"
159,0,149,"1",6,7,11,"1",5,9,8,9,7,8,9,7,7,7,6,2,"0","0","0","0"
159,0,150,"1",6,8,15,"1",5,9,8,9,7,8,9,9,8,8,5,2,"1","0","0","0"
159,1,153,"1",6,7,12,"1",5,9,8,9,7,7,7,7,6,6,5,2,"0","0","0","0"
159,0,154,"1",6,7,14,"1",5,9,8,9,7,7,8,7,7,8,6,2,"0","0","0","0"
160,0,143,"0",6,4,9,"1",8,8,9,8,9,4,9,7,5,8,3,3,"0","0","0","0"
160,0,144,"0",6,7,14,"1",8,8,9,8,9,6,8,9,9,9,7,3,"0","0","0","0"
160,0,145,"0",6,5,12,"1",8,8,9,8,9,4,8,9,4,10,3,3,"0","0","0","0"
160,1,147,"1",6,6,14,"1",8,8,9,8,9,8,10,9,8,8,7,3,"1","0","1","0"
160,0,148,"1",6,7,12,"1",8,8,9,8,9,7,8,8,8,8,7,3,"0","1","1","0"
160,0,150,"1",6,7,14,"1",8,8,9,8,9,7,10,9,8,8,3,3,"0","0","0","0"
160,0,152,"0",6,5,11,"1",8,8,9,8,9,7,9,10,6,9,3,3,"0","0","0","0"
160,0,153,"0",6,4,9,"1",8,8,9,8,9,7,9,8,6,7,2,3,"0","0","0","0"
160,0,154,"1",6,7,15,"1",8,8,9,8,9,8,8,8,7,8,7,3,"0","0","1","0"
160,1,156,"1",6,8,16,"1",8,8,9,8,9,8,10,8,9,9,10,3,"0","0","1","0"
160,0,157,"1",6,8,15,"1",8,8,9,8,9,10,8,8,9,9,8,3,"0","0","1","0"
161,0,142,"0",3,7,16,"1",8,7,9,9,7,8,7,8,7,6,4,3,"0","0","0","0"
161,0,143,"0",3,4,12,"1",8,7,9,9,7,5,10,8,5,10,6,3,"0","0","0","0"
161,0,144,"0",3,5,14,"1",8,7,9,9,7,6,8,10,9,3,1,3,"0","0","1","0"
161,0,145,"0",3,4,13,"1",8,7,9,9,7,6,8,10,7,5,3,3,"0","0","1","0"
161,0,146,"0",3,4,10,"1",8,7,9,9,7,5,6,7,4,5,5,3,"0","0","0","0"
161,0,147,"0",3,4,10,"1",8,7,9,9,7,7,8,9,10,6,6,3,"0","0","0","0"
161,0,148,"0",3,5,9,"1",8,7,9,9,7,6,6,8,5,7,5,3,"0","0","0","0"
161,0,149,"0",3,7,14,"1",8,7,9,9,7,7,6,7,5,8,7,3,"0","0","0","0"
161,0,150,"0",3,6,13,"1",8,7,9,9,7,8,8,10,8,6,5,3,"0","0","0","0"
161,0,151,"1",3,8,17,"1",8,7,9,9,7,10,8,8,9,8,5,3,"0","1","0","0"
161,0,152,"0",3,6,14,"1",8,7,9,9,7,7,10,9,6,5,2,3,"0","0","0","0"
161,0,153,"0",3,5,10,"1",8,7,9,9,7,7,9,6,6,5,3,3,"0","0","0","0"
161,1,154,"1",3,8,16,"1",8,7,9,9,7,9,9,8,9,7,6,3,"0","0","0","0"
161,1,155,"1",3,7,14,"1",8,7,9,9,7,7,8,8,10,7,6,3,"0","0","0","0"
161,0,156,"0",3,5,13,"1",8,7,9,9,7,7,9,10,8,8,4,3,"1","0","0","0"
161,0,157,"0",3,6,12,"1",8,7,9,9,7,8,8,8,9,7,6,3,"0","0","0","0"
162,0,142,"0",6,5,13,"1",7,8,7,9,8,6,7,7,6,6,5,3,"0","0","0","0"
162,0,143,"0",6,3,10,"1",7,8,7,9,8,3,6,6,2,7,2,3,"0","0","0","0"
162,1,144,"1",6,8,17,"1",7,8,7,9,8,8,7,7,7,7,5,3,"0","1","1","0"
162,0,145,"0",6,6,14,"1",7,8,7,9,8,5,6,7,7,6,5,3,"1","0","1","0"
162,0,146,"0",6,4,9,"1",7,8,7,9,8,4,6,8,3,6,3,3,"0","0","0","0"
162,0,147,"1",6,5,10,"1",7,8,7,9,8,5,7,7,8,7,5,3,"0","0","0","0"
162,0,148,"1",6,6,14,"1",7,8,7,9,8,6,6,7,7,6,7,3,"0","0","0","0"
162,0,149,"1",6,6,12,"1",7,8,7,9,8,8,6,6,7,7,5,3,"0","0","0","0"
162,0,150,"0",6,5,12,"1",7,8,7,9,8,6,9,8,5,6,3,3,"0","0","0","0"
162,1,151,"1",6,9,17,"1",7,8,7,9,8,8,7,7,7,6,9,3,"0","0","0","0"
162,0,152,"0",6,4,11,"1",7,8,7,9,8,6,7,7,5,6,4,3,"0","0","0","0"
162,0,153,"0",6,4,9,"1",7,8,7,9,8,5,7,6,3,7,3,3,"0","0","0","0"
162,0,154,"0",6,4,9,"1",7,8,7,9,8,7,6,7,6,7,3,3,"0","0","0","0"
162,0,155,"0",6,4,7,"1",7,8,7,9,8,6,5,3,4,7,3,3,"0","0","0","0"
162,0,156,"1",6,6,10,"1",7,8,7,9,8,5,7,7,5,9,6,3,"0","0","0","0"
162,0,157,"0",6,5,6,"1",7,8,7,9,8,5,5,6,6,7,3,3,"0","0","0","0"
163,0,142,"0",5,6,14,"1",7,8,8,9,7,7,7,7,5,6,5,5,"0","0","0","0"
163,0,143,"0",5,5,13,"1",7,8,8,9,7,5,8,7,6,6,4,5,"0","1","0","0"
163,0,144,"0",5,6,13,"1",7,8,8,9,7,8,8,8,6,6,5,5,"0","0","0","0"
163,0,145,"0",5,5,14,"1",7,8,8,9,7,6,7,6,8,5,3,5,"0","0","0","1"
163,0,146,"0",5,6,12,"1",7,8,8,9,7,5,8,7,6,7,7,5,"0","0","0","0"
163,0,147,"0",5,6,14,"1",7,8,8,9,7,7,9,7,8,7,8,5,"0","0","0","0"
163,0,148,"0",5,7,15,"1",7,8,8,9,7,8,8,8,7,6,5,5,"0","0","0","0"
163,0,149,"1",5,8,13,"1",7,8,8,9,7,8,8,8,7,7,6,5,"0","0","0","0"
163,0,150,"1",5,8,15,"1",7,8,8,9,7,9,9,9,8,8,5,5,"0","0","0","0"
163,1,153,"1",5,8,16,"1",7,8,8,9,7,8,10,8,8,8,6,5,"1","0","0","0"
163,1,154,"1",5,7,15,"1",7,8,8,9,7,8,10,8,8,7,5,5,"0","0","0","0"
163,0,155,"0",5,7,13,"1",7,8,8,9,7,8,6,6,6,6,7,5,"0","0","0","0"
163,1,156,"1",5,8,15,"1",7,8,8,9,7,8,9,9,8,8,8,5,"0","0","0","0"
163,0,157,"0",5,5,8,"1",7,8,8,9,7,7,6,6,6,7,4,5,"0","0","0","0"
164,0,144,"0",1,7,15,"1",7,9,6,9,4,7,7,9,7,6,5,2,"0","0","0","0"
164,1,146,"1",1,10,20,"1",7,9,6,9,4,9,10,10,8,8,8,2,"1","0","0","0"
164,0,147,"0",1,6,11,"1",7,9,6,9,4,9,6,6,8,6,5,2,"0","1","0","0"
164,0,156,"0",1,7,13,"1",7,9,6,9,4,8,8,10,7,9,5,2,"0","0","0","0"
165,0,142,"0",6,6,13,"1",8,6,7,9,2,8,8,9,7,8,6,4,"0","0","1","0"
165,0,143,"0",6,6,15,"1",8,6,7,9,2,6,9,9,6,8,4,4,"0","0","0","0"
165,0,144,"0",6,7,13,"1",8,6,7,9,2,7,8,10,8,7,6,4,"0","0","0","0"
165,0,145,"0",6,6,8,"1",8,6,7,9,2,6,8,9,6,8,5,4,"0","0","0","0"
165,0,146,"1",6,7,13,"1",8,6,7,9,2,8,7,9,7,7,7,4,"0","0","0","0"
165,1,147,"1",6,8,14,"1",8,6,7,9,2,7,8,8,10,8,5,4,"0","0","0","0"
165,0,148,"1",6,8,9,"1",8,6,7,9,2,8,8,9,6,9,5,4,"0","0","0","0"
165,1,150,"1",6,8,15,"1",8,6,7,9,2,8,10,9,8,8,7,4,"0","0","0","0"
165,0,151,"0",6,6,10,"1",8,6,7,9,2,10,9,8,10,7,3,4,"0","0","1","0"
165,1,152,"1",6,7,16,"1",8,6,7,9,2,8,9,10,5,9,5,4,"1","0","1","0"
165,0,153,"0",6,5,10,"1",8,6,7,9,2,7,8,8,6,7,5,4,"0","1","0","0"
165,0,154,"0",6,5,10,"1",8,6,7,9,2,10,8,8,8,10,3,4,"0","0","0","0"
165,0,155,"0",6,6,11,"1",8,6,7,9,2,9,9,8,6,5,5,4,"0","0","0","0"
165,0,156,"0",6,6,11,"1",8,6,7,9,2,7,8,7,7,8,6,4,"0","0","0","0"
165,0,157,"1",6,7,11,"1",8,6,7,9,2,9,7,8,6,8,5,4,"0","0","0","0"
167,1,142,"1",9,6,14,"1",6,7,7,7,5,7,6,7,6,4,4,3,"0","1","0","0"
167,0,143,"0",9,3,8,"1",6,7,7,7,5,3,7,6,4,5,2,3,"1","0","0","0"
167,0,144,"0",9,3,9,"1",6,7,7,7,5,4,6,5,4,5,6,3,"0","0","1","0"
167,0,145,"0",9,3,11,"1",6,7,7,7,5,2,6,6,4,5,5,3,"0","0","1","0"
167,0,146,"0",9,3,9,"1",6,7,7,7,5,3,6,8,2,5,3,3,"0","0","0","0"
167,0,147,"0",9,5,11,"1",6,7,7,7,5,3,6,5,8,2,4,3,"0","0","0","0"
167,0,148,"1",9,5,11,"1",6,7,7,7,5,6,5,6,5,4,3,3,"0","0","0","0"
167,0,149,"1",9,7,12,"1",6,7,7,7,5,6,6,6,5,4,4,3,"0","0","0","0"
167,1,150,"1",9,6,13,"1",6,7,7,7,5,7,5,6,7,5,4,3,"0","0","0","0"
167,0,151,"1",9,7,10,"1",6,7,7,7,5,8,8,5,4,3,4,3,"0","0","0","0"
167,0,153,"0",9,4,9,"1",6,7,7,7,5,4,8,6,5,6,4,3,"0","0","0","0"
167,0,154,"1",9,6,14,"1",6,7,7,7,5,5,7,7,6,6,6,3,"0","0","0","0"
167,0,155,"1",9,6,10,"1",6,7,7,7,5,6,6,5,4,4,3,3,"0","0","0","0"
167,0,156,"1",9,6,12,"1",6,7,7,7,5,7,6,6,5,6,4,3,"0","0","0","0"
167,0,157,"1",9,6,9,"1",6,7,7,7,5,6,7,6,6,5,4,3,"0","0","0","0"
168,1,142,"1",10,8,18,"1",5,5,5,5,5,8,8,7,7,7,8,2,"0","0","0","0"
168,0,143,"0",10,6,13,"1",5,5,5,5,5,5,5,5,6,6,6,2,"0","0","0","0"
168,0,144,"1",10,7,12,"1",5,5,5,5,5,8,8,8,8,8,8,2,"0","0","1","0"
168,0,145,"1",10,7,15,"1",5,5,5,5,5,7,7,7,7,7,7,2,"0","1","1","0"
168,0,146,"0",10,4,10,"1",5,5,5,5,5,4,6,7,6,6,3,2,"0","0","0","0"
168,0,147,"0",10,5,9,"1",5,5,5,5,5,4,7,8,7,5,7,2,"0","0","0","0"
168,0,148,"1",10,7,12,"1",5,5,5,5,5,7,8,8,6,6,5,2,"0","0","0","0"
168,0,149,"0",10,6,10,"1",5,5,5,5,5,5,6,6,6,6,6,2,"0","0","0","0"
168,0,150,"1",10,7,15,"1",5,5,5,5,5,8,7,7,7,7,7,2,"0","0","0","0"
168,0,151,"1",10,8,12,"1",5,5,5,5,5,9,8,7,7,8,7,2,"0","0","0","0"
168,0,152,"1",10,7,13,"1",5,5,5,5,5,7,7,7,7,7,6,2,"0","0","0","0"
168,0,153,"0",10,6,12,"1",5,5,5,5,5,7,7,7,6,6,5,2,"0","0","0","0"
168,0,154,"1",10,9,14,"1",5,5,5,5,5,8,8,8,8,8,8,2,"1","0","0","0"
168,0,155,"1",10,7,11,"1",5,5,5,5,5,7,7,7,7,7,7,2,"0","0","0","0"
168,0,156,"0",10,6,13,"1",5,5,5,5,5,7,8,8,7,7,6,2,"0","0","0","0"
168,0,157,"1",10,9,11,"1",5,5,5,5,5,6,8,8,8,8,8,2,"0","0","0","0"
169,1,142,"1",4,8,18,"1",7,9,7,8,7,8,8,9,8,7,8,3,"0","0","0","0"
169,0,143,"0",4,7,15,"1",7,9,7,8,7,7,9,9,8,8,8,3,"0","0","0","0"
169,0,144,"0",4,8,15,"1",7,9,7,8,7,8,7,8,9,7,9,3,"0","0","1","0"
169,0,145,"0",4,8,15,"1",7,9,7,8,7,7,9,9,8,9,8,3,"0","0","1","0"
169,0,146,"0",4,7,14,"1",7,9,7,8,7,7,8,9,7,8,7,3,"0","1","0","0"
169,0,149,"0",4,9,16,"1",7,9,7,8,7,9,8,9,8,8,8,3,"0","0","0","0"
169,0,150,"0",4,8,17,"1",7,9,7,8,7,7,8,9,7,9,8,3,"0","0","0","0"
169,0,151,"1",4,9,16,"1",7,9,7,8,7,9,9,9,9,8,7,3,"0","0","0","0"
169,0,152,"0",4,8,16,"1",7,9,7,8,7,10,9,8,7,8,6,3,"0","0","0","0"
169,0,153,"0",4,8,15,"1",7,9,7,8,7,9,10,8,7,8,6,3,"0","0","0","0"
169,1,154,"1",4,10,18,"1",7,9,7,8,7,10,9,9,9,9,10,3,"0","0","0","0"
169,0,155,"0",4,8,16,"1",7,9,7,8,7,9,8,8,8,8,8,3,"1","0","0","0"
169,0,156,"0",4,8,17,"1",7,9,7,8,7,8,8,10,8,10,8,3,"0","0","0","0"
169,1,157,"1",4,9,16,"1",7,9,7,8,7,10,8,8,9,9,8,3,"0","0","0","0"
170,0,142,"1",13,7,16,"1",7,8,6,9,8,7,7,7,7,5,7,2,"0","0","0","0"
170,0,143,"0",13,4,8,"1",7,8,6,9,8,5,7,7,5,7,3,2,"0","0","0","0"
170,0,145,"1",13,6,15,"1",7,8,6,9,8,6,7,6,6,6,8,2,"0","0","1","0"
170,0,146,"1",13,5,11,"1",7,8,6,9,8,5,7,7,6,6,5,2,"0","0","0","0"
170,0,147,"1",13,6,11,"1",7,8,6,9,8,7,7,7,6,6,7,2,"0","0","0","0"
170,0,148,"1",13,6,10,"1",7,8,6,9,8,6,6,7,5,8,5,2,"0","0","0","0"
170,0,149,"1",13,6,10,"1",7,8,6,9,8,7,7,7,6,6,6,2,"0","0","0","0"
170,0,150,"1",13,6,14,"1",7,8,6,9,8,6,7,7,7,6,7,2,"0","0","0","0"
170,0,151,"1",13,7,11,"1",7,8,6,9,8,8,7,7,8,7,5,2,"1","0","0","0"
170,0,152,"0",13,4,10,"1",7,8,6,9,8,5,7,6,5,6,5,2,"0","0","0","0"
170,0,153,"1",13,6,10,"1",7,8,6,9,8,5,7,7,6,5,7,2,"0","0","0","0"
170,0,154,"1",13,6,12,"1",7,8,6,9,8,6,6,7,5,7,7,2,"0","0","0","0"
170,0,155,"1",13,6,14,"1",7,8,6,9,8,6,7,7,6,6,6,2,"0","1","0","0"
170,0,156,"1",13,6,9,"1",7,8,6,9,8,6,8,8,7,8,8,2,"0","0","0","0"
170,0,157,"1",13,5,8,"1",7,8,6,9,8,6,6,6,5,7,6,2,"0","0","0","0"
171,1,142,"1",14,7,14,"1",10,10,10,10,10,7,8,9,9,8,7,2,"0","0","0","0"
171,0,143,"0",14,6,15,"1",10,10,10,10,10,5,8,9,6,7,9,2,"0","0","0","0"
171,0,144,"1",14,8,14,"1",10,10,10,10,10,8,9,9,9,8,10,2,"0","0","0","0"
171,0,145,"1",14,6,14,"1",10,10,10,10,10,6,8,9,5,8,3,2,"0","0","0","0"
171,0,146,"1",14,8,15,"1",10,10,10,10,10,6,8,9,6,7,7,2,"0","0","0","0"
171,0,147,"0",14,9,14,"1",10,10,10,10,10,5,6,7,9,7,4,2,"0","0","1","0"
171,0,148,"1",14,8,17,"1",10,10,10,10,10,7,7,7,6,8,6,2,"0","0","1","0"
171,1,149,"1",14,9,16,"1",10,10,10,10,10,8,7,8,6,9,10,2,"1","0","0","0"
171,0,150,"1",14,7,14,"1",10,10,10,10,10,7,9,9,7,8,5,2,"0","0","0","0"
171,0,151,"1",14,8,13,"1",10,10,10,10,10,9,9,8,8,7,6,2,"0","0","0","0"
171,0,152,"1",14,7,14,"1",10,10,10,10,10,7,7,8,5,7,4,2,"0","0","0","0"
171,1,153,"1",14,6,11,"1",10,10,10,10,10,6,8,8,6,7,4,2,"0","0","0","0"
171,1,154,"1",14,8,16,"1",10,10,10,10,10,9,7,8,8,10,5,2,"0","0","1","0"
171,0,155,"1",14,8,13,"1",10,10,10,10,10,10,8,8,8,9,6,2,"0","0","1","0"
171,0,156,"1",14,6,8,"1",10,10,10,10,10,6,8,9,9,10,4,2,"0","0","1","0"
171,0,157,"1",14,9,15,"1",10,10,10,10,10,9,8,9,9,10,5,2,"0","1","1","0"
172,1,142,"1",8,6,14,"1",5,6,9,8,9,8,7,6,7,7,6,2,"0","0","0","0"
172,0,144,"0",8,4,11,"1",5,6,9,8,9,4,7,8,5,6,4,2,"1","0","0","0"
172,0,145,"0",8,3,12,"1",5,6,9,8,9,2,7,9,2,4,2,2,"0","0","0","0"
172,0,146,"0",8,1,7,"1",5,6,9,8,9,1,4,5,1,3,1,2,"0","0","0","0"
172,0,148,"1",8,6,15,"1",5,6,9,8,9,7,4,6,9,8,4,2,"0","0","1","0"
172,1,149,"1",8,6,13,"1",5,6,9,8,9,6,4,7,5,6,7,2,"0","0","0","0"
172,0,150,"0",8,3,10,"1",5,6,9,8,9,4,6,8,4,6,3,2,"0","0","0","0"
172,0,151,"1",8,6,13,"1",5,6,9,8,9,8,7,8,6,8,6,2,"0","0","0","0"
172,0,152,"1",8,6,13,"1",5,6,9,8,9,7,8,8,4,6,3,2,"0","1","0","0"
172,1,154,"1",8,6,14,"1",5,6,9,8,9,7,8,8,5,6,6,2,"0","0","1","0"
172,0,155,"0",8,5,11,"1",5,6,9,8,9,5,6,6,4,5,5,2,"0","0","1","0"
